suite,stem,M,H,F,heads,layers,gpu_wall_p50_ms,hetero_wall_p50_ms,gpu_wall_p95_ms,hetero_wall_p95_ms,speedup,nrmse,cosine,gpu_reference_nrmse,hetero_reference_nrmse,quality_pass,process_s
confirm,1024_1024_L2_private_sdpa_r2,1024,1024,4096,16,2,13.939208,15.524271,14.166165,19.327063,0.897898,0.007343,0.999973,0.001177,0.007375,True,1.7881369590759277
confirm,1024_1024_L2_private_steel_r0,1024,1024,4096,16,2,13.099667,15.621729,13.33064,18.22761,0.838554,0.007343,0.999973,0.001176,0.007375,True,1.7149258750723675
confirm,1024_1024_L2_private_steel_r1,1024,1024,4096,16,2,13.125104,14.552333,13.336392,17.989131,0.901924,0.007343,0.999973,0.001176,0.007375,True,1.6622120829997584
confirm,1024_1024_L2_private_steel_r2,1024,1024,4096,16,2,13.081875,15.309625,13.354314,16.949229,0.854487,0.007343,0.999973,0.001176,0.007375,True,1.6654047089396045
confirm,1024_1024_L2_public_sdpa_r0,1024,1024,4096,16,2,13.905021,10.543437,14.172635,10.760735,1.318832,0.007343,0.999973,0.001177,0.007375,True,1.8632116250228137
confirm,1024_1024_L2_public_sdpa_r1,1024,1024,4096,16,2,13.8805,10.529083,14.05019,10.747998,1.318301,0.007343,0.999973,0.001177,0.007375,True,1.4013321669772267
confirm,1024_1024_L2_public_sdpa_r2,1024,1024,4096,16,2,13.854938,10.496583,14.106169,10.77336,1.319947,0.007343,0.999973,0.001177,0.007375,True,1.3942800830118358
confirm,1024_1024_L2_public_steel_r0,1024,1024,4096,16,2,13.118354,9.857208,13.320746,10.06853,1.330839,0.007343,0.999973,0.001176,0.007375,True,1.3047423749230802
confirm,1024_1024_L2_public_steel_r1,1024,1024,4096,16,2,13.093375,9.736021,13.302947,9.970952,1.344838,0.007343,0.999973,0.001176,0.007375,True,1.2994974999455735
confirm,1024_1024_L2_public_steel_r2,1024,1024,4096,16,2,13.071084,9.708917,13.275694,9.955451,1.346297,0.007343,0.999973,0.001176,0.007375,True,1.289580624899827
confirm,1024_1024_L3_private_sdpa_r0,1024,1024,4096,16,3,20.763604,23.447437,21.102969,27.84757,0.885538,0.008168,0.999967,0.001304,0.00819,True,2.6456694160588086
confirm,1024_1024_L3_private_sdpa_r1,1024,1024,4096,16,3,20.803291,23.343354,21.003541,27.090036,0.891187,0.008168,0.999967,0.001304,0.00819,True,2.647607708000578
confirm,1024_1024_L3_private_sdpa_r2,1024,1024,4096,16,3,20.92325,24.625522,21.250208,28.264657,0.849657,0.008168,0.999967,0.001304,0.00819,True,2.7235203330637887
confirm,1024_1024_L3_private_steel_r0,1024,1024,4096,16,3,19.69025,22.087479,19.9446,28.715035,0.891467,0.008167,0.999967,0.001303,0.008187,True,2.469642083044164
confirm,1024_1024_L3_private_steel_r1,1024,1024,4096,16,3,19.657438,22.052146,19.864644,26.617071,0.891407,0.008167,0.999967,0.001303,0.008187,True,2.4652872919104993
confirm,1024_1024_L3_private_steel_r2,1024,1024,4096,16,3,19.606396,22.209167,19.886681,26.615767,0.882806,0.008167,0.999967,0.001303,0.008187,True,2.4896095839794725
confirm,1024_1024_L3_public_sdpa_r0,1024,1024,4096,16,3,20.762812,15.790916,21.027296,16.003656,1.314858,0.008168,0.999967,0.001304,0.00819,True,2.5099911669967696
confirm,1024_1024_L3_public_sdpa_r1,1024,1024,4096,16,3,20.795624,15.803104,21.14141,15.984354,1.31592,0.008168,0.999967,0.001304,0.00819,True,2.067580375005491
confirm,1024_1024_L3_public_sdpa_r2,1024,1024,4096,16,3,20.985521,15.882166,21.311259,16.153831,1.321326,0.008168,0.999967,0.001304,0.00819,True,2.0853084159316495
confirm,1024_1024_L3_public_steel_r0,1024,1024,4096,16,3,19.592604,14.615479,19.765687,14.817681,1.340538,0.008167,0.999967,0.001303,0.008187,True,1.9179552500136197
confirm,1024_1024_L3_public_steel_r1,1024,1024,4096,16,3,19.601166,14.644938,19.813236,14.816378,1.338426,0.008167,0.999967,0.001303,0.008187,True,1.91199312498793
confirm,1024_1024_L3_public_steel_r2,1024,1024,4096,16,3,19.566813,14.611708,19.771944,14.752486,1.339119,0.008167,0.999967,0.001303,0.008187,True,1.9137052919249982
confirm,1024_2048_L1_private_sdpa_r0,1024,2048,8192,32,1,22.863166,19.456395,23.044881,24.961371,1.175098,0.00569,0.999984,0.000946,0.005745,True,2.514868165948428
confirm,1024_2048_L1_private_sdpa_r1,1024,2048,8192,32,1,22.942563,22.405958,23.3096,24.323698,1.023949,0.00569,0.999984,0.000946,0.005745,True,2.629483916913159
confirm,1024_2048_L1_private_sdpa_r2,1024,2048,8192,32,1,22.896166,19.660584,23.308229,23.013584,1.164572,0.00569,0.999984,0.000946,0.005745,True,2.543476292048581
confirm,1024_2048_L1_private_steel_r0,1024,2048,8192,32,1,22.074646,18.9045,22.277581,23.744259,1.167693,0.00569,0.999984,0.000946,0.005744,True,2.4650733340531588
confirm,1024_2048_L1_private_steel_r1,1024,2048,8192,32,1,22.086396,18.957479,22.40131,24.16456,1.165049,0.00569,0.999984,0.000946,0.005744,True,2.441214666934684
confirm,1024_2048_L1_private_steel_r2,1024,2048,8192,32,1,22.095958,18.939146,22.277983,24.007237,1.166682,0.00569,0.999984,0.000946,0.005744,True,2.4517339159501716
confirm,1024_2048_L1_public_sdpa_r0,1024,2048,8192,32,1,22.812396,15.770563,23.112215,15.97485,1.446518,0.00569,0.999984,0.000946,0.005745,True,3.80182795797009
confirm,1024_2048_L1_public_sdpa_r1,1024,2048,8192,32,1,22.889834,15.768854,23.1995,16.004183,1.451585,0.00569,0.999984,0.000946,0.005745,True,2.148780124960467
confirm,1024_2048_L1_public_sdpa_r2,1024,2048,8192,32,1,22.826459,15.710354,23.094905,16.003092,1.452956,0.00569,0.999984,0.000946,0.005745,True,2.1428142089862376
confirm,1024_2048_L1_public_steel_r0,1024,2048,8192,32,1,22.001167,14.979938,22.237479,15.26956,1.468709,0.00569,0.999984,0.000946,0.005744,True,2.0430478339549154
confirm,1024_2048_L1_public_steel_r1,1024,2048,8192,32,1,22.101751,14.929187,22.342204,15.243125,1.480439,0.00569,0.999984,0.000946,0.005744,True,2.0426204580580816
confirm,1024_2048_L1_public_steel_r2,1024,2048,8192,32,1,22.056146,14.951708,22.345282,15.113025,1.475159,0.00569,0.999984,0.000946,0.005744,True,2.0457975839963183
confirm,1024_2048_L2_private_sdpa_r0,1024,2048,8192,32,2,45.823042,39.2805,46.125423,46.341279,1.16656,0.007634,0.999971,0.001216,0.007671,True,5.020522625069134
confirm,1024_2048_L2_private_sdpa_r1,1024,2048,8192,32,2,45.915458,42.723271,46.186879,47.960558,1.074718,0.007634,0.999971,0.001216,0.007671,True,5.070267708040774
confirm,1024_2048_L2_private_sdpa_r2,1024,2048,8192,32,2,45.800646,39.016729,46.299911,46.714029,1.173872,0.007634,0.999971,0.001216,0.007671,True,5.045773125020787
confirm,1024_2048_L2_private_steel_r0,1024,2048,8192,32,2,44.131625,37.419459,44.471152,37.946668,1.179376,0.007635,0.999971,0.001216,0.00767,True,4.764908417011611
confirm,1024_2048_L2_private_steel_r1,1024,2048,8192,32,2,44.102563,37.558791,44.386267,41.00234,1.174227,0.007635,0.999971,0.001216,0.00767,True,4.811405458021909
confirm,1024_2048_L2_private_steel_r2,1024,2048,8192,32,2,44.13648,37.507688,44.511839,37.963697,1.176732,0.007635,0.999971,0.001216,0.00767,True,4.75096679199487
confirm,1024_2048_L2_public_sdpa_r0,1024,2048,8192,32,2,45.722729,31.42875,46.11544,31.69217,1.454806,0.007634,0.999971,0.001216,0.007671,True,5.845075458986685
confirm,1024_2048_L2_public_sdpa_r1,1024,2048,8192,32,2,46.019167,31.722958,46.462075,32.162654,1.450658,0.007634,0.999971,0.001216,0.007671,True,4.263174667023122
confirm,1024_2048_L2_public_sdpa_r2,1024,2048,8192,32,2,46.707354,31.980792,47.139563,32.478207,1.460481,0.007634,0.999971,0.001216,0.007671,True,4.294161582947709
confirm,1024_2048_L2_public_steel_r0,1024,2048,8192,32,2,44.064125,29.920375,44.392352,30.198944,1.472713,0.007635,0.999971,0.001216,0.00767,True,4.036928124958649
confirm,1024_2048_L2_public_steel_r1,1024,2048,8192,32,2,44.114167,29.91798,44.297767,30.155281,1.474504,0.007635,0.999971,0.001216,0.00767,True,4.033665332943201
confirm,1024_2048_L2_public_steel_r2,1024,2048,8192,32,2,44.202,29.950062,44.619713,30.329137,1.475857,0.007635,0.999971,0.001216,0.00767,True,4.036004042020068
confirm,1024_2048_L3_private_sdpa_r0,1024,2048,8192,32,3,68.539771,58.965042,68.964965,66.458583,1.16238,0.008686,0.999962,0.00138,0.008711,True,7.459456208976917
confirm,1024_2048_L3_private_sdpa_r1,1024,2048,8192,32,3,72.797459,59.7135,74.815833,60.957188,1.219112,0.008686,0.999962,0.00138,0.008711,True,7.571461083018221
confirm,1024_2048_L3_private_sdpa_r2,1024,2048,8192,32,3,72.671271,59.970896,108.805561,75.980534,1.211776,0.008686,0.999962,0.00138,0.008711,True,8.026490167016163
confirm,1024_2048_L3_private_steel_r0,1024,2048,8192,32,3,66.363,56.266333,68.010016,56.862541,1.179444,0.008687,0.999962,0.00138,0.008711,True,7.101208665990271
confirm,1024_2048_L3_private_steel_r1,1024,2048,8192,32,3,68.29023,56.496833,68.925954,57.879237,1.208744,0.008687,0.999962,0.00138,0.008711,True,7.121542791952379
confirm,1024_2048_L3_private_steel_r2,1024,2048,8192,32,3,104.009146,72.207979,111.770256,80.275346,1.440411,0.008687,0.999962,0.00138,0.008711,True,9.814197500003502
confirm,1024_2048_L3_public_sdpa_r0,1024,2048,8192,32,3,74.524229,50.770604,83.450025,57.14994,1.467862,0.008686,0.999962,0.00138,0.008711,True,8.434853875078261
confirm,1024_2048_L3_public_sdpa_r1,1024,2048,8192,32,3,74.857083,51.062792,75.5771,51.649312,1.465981,0.008686,0.999962,0.00138,0.008711,True,6.763520875014365
confirm,1024_2048_L3_public_sdpa_r2,1024,2048,8192,32,3,74.870875,51.309625,75.490392,51.813069,1.459197,0.008686,0.999962,0.00138,0.008711,True,6.7825203749816865
confirm,1024_2048_L3_public_steel_r0,1024,2048,8192,32,3,66.400229,45.022875,72.794119,49.294531,1.474811,0.008687,0.999962,0.00138,0.008711,True,6.148704124963842
confirm,1024_2048_L3_public_steel_r1,1024,2048,8192,32,3,71.304708,48.146417,71.818298,48.589164,1.480997,0.008687,0.999962,0.00138,0.008711,True,6.396218125009909
confirm,1024_2048_L3_public_steel_r2,1024,2048,8192,32,3,108.480521,73.771396,116.473703,79.536518,1.470496,0.008687,0.999962,0.00138,0.008711,True,9.663549125078134
confirm,256_1024_L1_private_sdpa_r0,256,1024,4096,16,1,1.865374,1.844812,2.054567,1.971751,1.011146,0.005375,0.999986,0.000968,0.005437,True,0.34453266696073115
confirm,256_1024_L1_private_sdpa_r1,256,1024,4096,16,1,1.864354,1.859541,2.019248,2.005012,1.002588,0.005375,0.999986,0.000968,0.005437,True,0.34185404202435166
confirm,256_1024_L1_private_sdpa_r2,256,1024,4096,16,1,1.932854,2.067146,2.520193,2.347548,0.935035,0.005375,0.999986,0.000968,0.005437,True,0.36699083307757974
confirm,256_1024_L1_private_steel_r0,256,1024,4096,16,1,1.806958,1.788104,1.972656,1.938515,1.010544,0.005375,0.999986,0.000968,0.005436,True,0.331024874933064
confirm,256_1024_L1_private_steel_r1,256,1024,4096,16,1,1.921333,1.900292,2.415661,2.165354,1.011073,0.005375,0.999986,0.000968,0.005436,True,0.36785383289679885
confirm,256_1024_L1_private_steel_r2,256,1024,4096,16,1,1.807333,1.913374,1.971062,2.208392,0.944579,0.005375,0.999986,0.000968,0.005436,True,0.3374275410315022
confirm,256_1024_L1_public_sdpa_r0,256,1024,4096,16,1,1.890459,1.66675,2.323017,1.833171,1.134218,0.005375,0.999986,0.000968,0.005437,True,0.7215708330040798
confirm,256_1024_L1_public_sdpa_r1,256,1024,4096,16,1,1.870541,1.643,2.039237,1.828015,1.138491,0.005375,0.999986,0.000968,0.005437,True,0.2834064579801634
confirm,256_1024_L1_public_sdpa_r2,256,1024,4096,16,1,2.032562,1.73777,2.564129,2.091031,1.169638,0.005375,0.999986,0.000968,0.005437,True,0.3270899159833789
confirm,256_1024_L1_public_steel_r0,256,1024,4096,16,1,1.81025,1.576083,1.951658,1.745788,1.148575,0.005375,0.999986,0.000968,0.005436,True,0.2581848750123754
confirm,256_1024_L1_public_steel_r1,256,1024,4096,16,1,1.804937,1.577396,1.947156,1.703704,1.144251,0.005375,0.999986,0.000968,0.005436,True,0.2572985829319805
confirm,256_1024_L1_public_steel_r2,256,1024,4096,16,1,1.799416,1.560666,1.975025,1.678486,1.15298,0.005375,0.999986,0.000968,0.005436,True,0.255216958001256
confirm,256_1024_L2_private_sdpa_r0,256,1024,4096,16,2,3.763333,3.886541,3.937829,4.194023,0.968299,0.006866,0.999976,0.001188,0.006903,True,0.6524859169730917
confirm,256_1024_L2_private_sdpa_r1,256,1024,4096,16,2,3.7845,3.934603,3.958002,4.206159,0.96185,0.006866,0.999976,0.001188,0.006903,True,0.6628861670615152
confirm,256_1024_L2_private_sdpa_r2,256,1024,4096,16,2,3.768,3.702792,3.944198,3.932952,1.017611,0.006866,0.999976,0.001188,0.006903,True,0.6511303340084851
confirm,256_1024_L2_private_steel_r0,256,1024,4096,16,2,3.639854,3.760896,3.817096,4.034075,0.967816,0.006867,0.999976,0.001187,0.006906,True,0.6081900420831516
confirm,256_1024_L2_private_steel_r1,256,1024,4096,16,2,3.654271,3.810583,3.871596,4.110869,0.958979,0.006867,0.999976,0.001187,0.006906,True,0.6094433750258759
confirm,256_1024_L2_private_steel_r2,256,1024,4096,16,2,3.642187,3.569979,3.828071,3.807793,1.020226,0.006867,0.999976,0.001187,0.006906,True,0.6008526670048013
confirm,256_1024_L2_public_sdpa_r0,256,1024,4096,16,2,3.755417,3.308938,3.968844,3.456177,1.134931,0.006866,0.999976,0.001188,0.006903,True,0.932789541897364
confirm,256_1024_L2_public_sdpa_r1,256,1024,4096,16,2,3.772374,3.276875,3.949239,3.442307,1.151211,0.006866,0.999976,0.001188,0.006903,True,0.4985900000901893
confirm,256_1024_L2_public_sdpa_r2,256,1024,4096,16,2,3.777292,3.344083,3.899834,3.529845,1.129545,0.006866,0.999976,0.001188,0.006903,True,0.4977788340765983
confirm,256_1024_L2_public_steel_r0,256,1024,4096,16,2,3.66225,3.189625,3.827417,3.333754,1.148176,0.006867,0.999976,0.001187,0.006906,True,0.45909058302640915
confirm,256_1024_L2_public_steel_r1,256,1024,4096,16,2,3.65698,3.182354,3.824494,3.361552,1.149143,0.006867,0.999976,0.001187,0.006906,True,0.46064395795110613
confirm,256_1024_L2_public_steel_r2,256,1024,4096,16,2,3.6525,3.139542,3.815512,3.271463,1.163386,0.006867,0.999976,0.001187,0.006906,True,0.45853020797949284
confirm,256_1024_L3_private_sdpa_r0,256,1024,4096,16,3,5.751396,5.564875,5.849832,5.751975,1.033518,0.007335,0.999973,0.001265,0.007357,True,0.9485669169807807
confirm,256_1024_L3_private_sdpa_r1,256,1024,4096,16,3,5.723479,5.617229,5.859306,6.07429,1.018915,0.007335,0.999973,0.001265,0.007357,True,0.9046207920182496
confirm,256_1024_L3_private_sdpa_r2,256,1024,4096,16,3,5.727626,5.828187,5.846158,6.03779,0.982746,0.007335,0.999973,0.001265,0.007357,True,0.9737501670606434
confirm,256_1024_L3_private_steel_r0,256,1024,4096,16,3,5.551854,5.364375,5.704569,5.585017,1.034949,0.007336,0.999973,0.001264,0.007357,True,0.9883067089831457
confirm,256_1024_L3_private_steel_r1,256,1024,4096,16,3,5.560833,5.397229,5.686252,5.56806,1.030313,0.007336,0.999973,0.001264,0.007357,True,0.8407968329265714
confirm,256_1024_L3_private_steel_r2,256,1024,4096,16,3,5.524854,5.613583,5.639993,5.903643,0.984194,0.007336,0.999973,0.001264,0.007357,True,0.8892081660451367
confirm,256_1024_L3_public_sdpa_r0,256,1024,4096,16,3,5.7595,4.982417,5.87036,5.140646,1.155965,0.007335,0.999973,0.001265,0.007357,True,1.1467284579994157
confirm,256_1024_L3_public_sdpa_r1,256,1024,4096,16,3,5.758833,5.029771,5.869873,5.166958,1.144949,0.007335,0.999973,0.001265,0.007357,True,0.7187046250328422
confirm,256_1024_L3_public_sdpa_r2,256,1024,4096,16,3,5.784791,5.010355,5.910817,5.19171,1.154567,0.007335,0.999973,0.001265,0.007357,True,0.7155209999764338
confirm,256_1024_L3_public_steel_r0,256,1024,4096,16,3,5.488041,4.664312,5.645675,4.857515,1.176602,0.007336,0.999973,0.001264,0.007357,True,0.6586798749631271
confirm,256_1024_L3_public_steel_r1,256,1024,4096,16,3,5.568105,4.764479,5.700864,4.896102,1.16867,0.007336,0.999973,0.001264,0.007357,True,0.6580572919920087
confirm,256_1024_L3_public_steel_r2,256,1024,4096,16,3,5.535083,4.753167,5.680009,4.993591,1.164504,0.007336,0.999973,0.001264,0.007357,True,0.6611559169832617
confirm,256_2048_L1_private_sdpa_r0,256,2048,8192,32,1,5.902854,4.637521,6.091917,5.438956,1.272847,0.00548,0.999985,0.000982,0.005543,True,0.8292600840795785
confirm,256_2048_L1_private_sdpa_r1,256,2048,8192,32,1,5.960896,4.59025,6.037088,5.237835,1.298599,0.00548,0.999985,0.000982,0.005543,True,0.8197953330818564
confirm,256_2048_L1_private_sdpa_r2,256,2048,8192,32,1,5.994459,5.116084,6.154938,5.758474,1.171689,0.00548,0.999985,0.000982,0.005543,True,0.8565788329578936
confirm,256_2048_L1_private_steel_r0,256,2048,8192,32,1,5.825646,4.545625,5.924876,5.377806,1.281594,0.005479,0.999985,0.000982,0.005542,True,0.8278515409911051
confirm,256_2048_L1_private_steel_r1,256,2048,8192,32,1,5.838021,4.814979,5.948359,5.377985,1.212471,0.005479,0.999985,0.000982,0.005542,True,0.8096785419620574
confirm,256_2048_L1_private_steel_r2,256,2048,8192,32,1,5.819583,4.449771,6.015874,4.608346,1.307839,0.005479,0.999985,0.000982,0.005542,True,0.7875839580083266
confirm,256_2048_L1_public_sdpa_r0,256,2048,8192,32,1,5.899145,4.367959,6.01314,4.514767,1.35055,0.00548,0.999985,0.000982,0.005543,True,2.3319153749616817
confirm,256_2048_L1_public_sdpa_r1,256,2048,8192,32,1,5.925146,4.345021,6.066608,4.542357,1.363663,0.00548,0.999985,0.000982,0.005543,True,0.6534489169716835
confirm,256_2048_L1_public_sdpa_r2,256,2048,8192,32,1,5.943959,4.350687,6.156926,4.514195,1.366211,0.00548,0.999985,0.000982,0.005543,True,0.6551667910534889
confirm,256_2048_L1_public_steel_r0,256,2048,8192,32,1,5.855917,4.259979,5.976771,4.383664,1.374635,0.005479,0.999985,0.000982,0.005542,True,0.6365435420302674
confirm,256_2048_L1_public_steel_r1,256,2048,8192,32,1,5.842458,4.258229,5.923738,4.381252,1.372039,0.005479,0.999985,0.000982,0.005542,True,0.6361536250915378
confirm,256_2048_L1_public_steel_r2,256,2048,8192,32,1,5.843666,4.256625,6.003559,4.416954,1.37284,0.005479,0.999985,0.000982,0.005542,True,0.6408452909672633
confirm,256_2048_L2_private_sdpa_r0,256,2048,8192,32,2,11.86025,9.850562,12.150275,11.33889,1.204018,0.007187,0.999974,0.001237,0.007229,True,1.54829770908691
confirm,256_2048_L2_private_sdpa_r1,256,2048,8192,32,2,11.863771,9.065938,12.192017,11.927192,1.308609,0.007187,0.999974,0.001237,0.007229,True,1.6361766669433564
confirm,256_2048_L2_private_sdpa_r2,256,2048,8192,32,2,11.899396,9.250937,12.200111,11.099444,1.286291,0.007187,0.999974,0.001237,0.007229,True,1.6610865410184488
confirm,256_2048_L2_private_steel_r0,256,2048,8192,32,2,11.803958,8.966375,12.62189,14.579246,1.316469,0.007187,0.999974,0.001238,0.007228,True,1.6487023329827935
confirm,256_2048_L2_private_steel_r1,256,2048,8192,32,2,11.682688,8.879896,11.851906,10.387419,1.315633,0.007187,0.999974,0.001238,0.007228,True,1.5419504580786452
confirm,256_2048_L2_private_steel_r2,256,2048,8192,32,2,11.724041,9.030521,12.376171,13.500612,1.298268,0.007187,0.999974,0.001238,0.007228,True,1.648833749932237
confirm,256_2048_L2_public_sdpa_r0,256,2048,8192,32,2,11.922583,8.649062,12.145477,8.872117,1.378483,0.007187,0.999974,0.001237,0.007229,True,2.916561165940948
confirm,256_2048_L2_public_sdpa_r1,256,2048,8192,32,2,11.880021,8.66075,12.099227,8.841294,1.371708,0.007187,0.999974,0.001237,0.007229,True,1.2547801670152694
confirm,256_2048_L2_public_sdpa_r2,256,2048,8192,32,2,11.870209,8.636125,12.136019,8.752465,1.374483,0.007187,0.999974,0.001237,0.007229,True,1.2501732499804348
confirm,256_2048_L2_public_steel_r0,256,2048,8192,32,2,11.718188,8.475271,12.022964,8.633865,1.382633,0.007187,0.999974,0.001238,0.007228,True,1.212878332938999
confirm,256_2048_L2_public_steel_r1,256,2048,8192,32,2,11.702292,8.484395,11.858554,8.704527,1.379272,0.007187,0.999974,0.001238,0.007228,True,1.2194469169480726
confirm,256_2048_L2_public_steel_r2,256,2048,8192,32,2,11.660562,8.458875,11.846965,8.563732,1.3785,0.007187,0.999974,0.001238,0.007228,True,1.2155126249417663
confirm,256_2048_L3_private_sdpa_r0,256,2048,8192,32,3,17.856104,13.714604,18.219855,18.302908,1.301977,0.007901,0.999969,0.001358,0.007928,True,2.4199943750863895
confirm,256_2048_L3_private_sdpa_r1,256,2048,8192,32,3,17.837105,13.581937,18.132894,15.047504,1.313296,0.007901,0.999969,0.001358,0.007928,True,2.305212749983184
confirm,256_2048_L3_private_sdpa_r2,256,2048,8192,32,3,17.873354,13.640604,19.222185,21.224025,1.310305,0.007901,0.999969,0.001358,0.007928,True,2.4716367908986285
confirm,256_2048_L3_private_steel_r0,256,2048,8192,32,3,17.51898,13.341437,17.839396,16.19509,1.313125,0.0079,0.999969,0.001358,0.007926,True,2.339937624987215
confirm,256_2048_L3_private_steel_r1,256,2048,8192,32,3,17.567458,13.360354,18.018152,19.147506,1.314895,0.0079,0.999969,0.001358,0.007926,True,2.3019080000231043
confirm,256_2048_L3_private_steel_r2,256,2048,8192,32,3,17.535083,13.293041,17.738052,14.055287,1.319117,0.0079,0.999969,0.001358,0.007926,True,2.2572902919491753
confirm,256_2048_L3_public_sdpa_r0,256,2048,8192,32,3,17.818791,12.954562,18.142336,13.186965,1.375484,0.007901,0.999969,0.001358,0.007928,True,3.4978213330032304
confirm,256_2048_L3_public_sdpa_r1,256,2048,8192,32,3,17.821354,12.972146,18.038476,13.187804,1.373817,0.007901,0.999969,0.001358,0.007928,True,1.8461185420164838
confirm,256_2048_L3_public_sdpa_r2,256,2048,8192,32,3,17.921396,12.97027,18.2242,13.294109,1.381729,0.007901,0.999969,0.001358,0.007928,True,1.8550362080568448
confirm,256_2048_L3_public_steel_r0,256,2048,8192,32,3,17.510229,12.7525,17.872302,12.926033,1.373082,0.0079,0.999969,0.001358,0.007926,True,1.7944225840037689
confirm,256_2048_L3_public_steel_r1,256,2048,8192,32,3,17.515,12.650625,17.695498,12.841641,1.384517,0.0079,0.999969,0.001358,0.007926,True,1.7871213339967653
confirm,256_2048_L3_public_steel_r2,256,2048,8192,32,3,17.540771,12.72027,17.765123,12.940244,1.378962,0.0079,0.999969,0.001358,0.007926,True,1.7885940000414848
confirm,64_256_L1_private_sdpa_r0,64,256,1024,4,1,0.317041,0.525875,0.564482,0.746124,0.602884,0.004926,0.999988,0.000956,0.004995,True,0.15884074999485165
confirm,64_256_L1_private_sdpa_r1,64,256,1024,4,1,0.30875,0.49602,0.586445,0.771623,0.622454,0.004926,0.999988,0.000956,0.004995,True,0.14472550002392381
confirm,64_256_L1_private_sdpa_r2,64,256,1024,4,1,0.300542,0.485584,0.560621,0.777069,0.618929,0.004926,0.999988,0.000956,0.004995,True,0.14250695798546076
confirm,64_256_L1_private_steel_r0,64,256,1024,4,1,0.263833,0.457021,0.392344,0.550158,0.577289,0.004927,0.999988,0.000956,0.004997,True,0.13265883293934166
confirm,64_256_L1_private_steel_r1,64,256,1024,4,1,0.263292,0.455041,0.510065,0.696703,0.57861,0.004927,0.999988,0.000956,0.004997,True,0.12923375004902482
confirm,64_256_L1_private_steel_r2,64,256,1024,4,1,0.312417,0.487584,0.389808,0.64835,0.640746,0.004927,0.999988,0.000956,0.004997,True,0.1258933749049902
confirm,64_256_L1_public_sdpa_r0,64,256,1024,4,1,0.561729,0.734291,1.032667,0.80082,0.764995,0.002968,0.999996,0.000956,0.003066,True,1.8032004169654101
confirm,64_256_L1_public_sdpa_r1,64,256,1024,4,1,0.2945,0.48527,0.575535,0.719821,0.606878,0.002968,0.999996,0.000956,0.003066,True,0.12324958306271583
confirm,64_256_L1_public_sdpa_r2,64,256,1024,4,1,0.297187,0.484687,0.576276,0.733274,0.613153,0.002968,0.999996,0.000956,0.003066,True,0.1261103340657428
confirm,64_256_L1_public_steel_r0,64,256,1024,4,1,0.262833,0.448083,0.511848,0.714638,0.586573,0.00296,0.999996,0.000956,0.003061,True,0.1889892079634592
confirm,64_256_L1_public_steel_r1,64,256,1024,4,1,0.259042,0.448792,0.516204,0.685392,0.577197,0.00296,0.999996,0.000956,0.003061,True,0.10784299997612834
confirm,64_256_L1_public_steel_r2,64,256,1024,4,1,0.277855,0.476083,0.349662,0.600415,0.583626,0.00296,0.999996,0.000956,0.003061,True,0.1081483329180628
confirm,64_256_L2_private_sdpa_r0,64,256,1024,4,2,0.5825,1.006104,0.645567,1.154208,0.578966,0.00615,0.999981,0.001153,0.006176,True,0.2200583330122754
confirm,64_256_L2_private_sdpa_r1,64,256,1024,4,2,0.582626,1.014792,0.752144,1.147442,0.574133,0.00615,0.999981,0.001153,0.006176,True,0.23049291700590402
confirm,64_256_L2_private_sdpa_r2,64,256,1024,4,2,0.659146,1.074708,1.781491,1.739418,0.613325,0.00615,0.999981,0.001153,0.006176,True,0.2517431250307709
confirm,64_256_L2_private_steel_r0,64,256,1024,4,2,0.516166,0.933105,0.579633,1.084752,0.553171,0.006147,0.999981,0.001152,0.006174,True,0.19746608403511345
confirm,64_256_L2_private_steel_r1,64,256,1024,4,2,0.516958,0.941354,0.549174,1.145254,0.549165,0.006147,0.999981,0.001152,0.006174,True,0.20510870800353587
confirm,64_256_L2_private_steel_r2,64,256,1024,4,2,0.520084,0.948604,0.57471,1.123204,0.548262,0.006147,0.999981,0.001152,0.006174,True,0.19076412508729845
confirm,64_256_L2_public_sdpa_r0,64,256,1024,4,2,0.585375,0.971646,0.663396,1.154269,0.602457,0.003711,0.999993,0.001153,0.003763,True,0.21477495809085667
confirm,64_256_L2_public_sdpa_r1,64,256,1024,4,2,0.581396,0.981063,0.680362,1.072537,0.592618,0.003711,0.999993,0.001153,0.003763,True,0.1830544580006972
confirm,64_256_L2_public_sdpa_r2,64,256,1024,4,2,0.582708,0.953521,0.710438,1.060458,0.611112,0.003711,0.999993,0.001153,0.003763,True,0.1757798750186339
confirm,64_256_L2_public_steel_r0,64,256,1024,4,2,0.525375,0.893396,0.666069,1.131466,0.588065,0.003714,0.999993,0.001152,0.003768,True,0.14557270903605968
confirm,64_256_L2_public_steel_r1,64,256,1024,4,2,0.517687,0.885854,0.587406,1.025971,0.584393,0.003714,0.999993,0.001152,0.003768,True,0.1544617919716984
confirm,64_256_L2_public_steel_r2,64,256,1024,4,2,0.534229,0.905042,0.571027,1.051355,0.590281,0.003714,0.999993,0.001152,0.003768,True,0.1543055420042947
confirm,64_256_L3_private_sdpa_r0,64,256,1024,4,3,0.888625,1.501937,0.960767,1.631519,0.591652,0.006621,0.999978,0.00124,0.006617,True,0.30631125008221716
